"sex"	"exposure"	"imd"	"year"	"value"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Women	Previously	3	2003	0.04	0.04	NA	1.6197*	1	1
Women	Previously	3	2004	0.04	0.05	NA	1.6197*	1	1
Women	Previously	3	2005	0.04	0.05	NA	1.6197*	1	1
Women	Previously	3	2006	0.05	0.05	NA	1.6197*	1	1
Women	Previously	3	2007	0.04	0.05	NA	1.6197*	1	1
Women	Previously	3	2008	0.05	0.05	NA	1.6197*	1	1
Women	Previously	3	2009	0.06	0.05	NA	1.6197*	1	1
Women	Previously	3	2010	0.05	0.05	NA	1.6197*	1	1
Women	Previously	3	2011	0.05	0.05	NA	1.6197*	1	1
Women	Previously	3	2012	0.05	0.05	NA	1.6197*	1	1
Women	Previously	3	2013	0.05	0.05	NA	1.6197*	1	1
Women	Previously	3	2014	0.05	0.05	NA	1.6197*	1	1
Women	Previously	3	2015	0.05	0.05	NA	1.6197*	1	1
Women	Previously	3	2016	0.05	0.05	NA	1.6197*	1	1
Women	Previously	3	2017	0.06	0.06	Joinpoint 1	NA	1	1
Women	Previously	3	2018	0.05	0.05	NA	-9.3449	1	1
Women	Previously	3	2019	0.05	0.05	NA	-9.3449	1	1
Women	Previously	4	2001	0.05	0.04	NA	0.2016	0	0
Women	Previously	4	2002	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2003	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2004	0.05	0.04	NA	0.2016	0	0
Women	Previously	4	2005	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2006	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2007	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2008	0.05	0.04	NA	0.2016	0	0
Women	Previously	4	2009	0.05	0.04	NA	0.2016	0	0
Women	Previously	4	2010	0.05	0.04	NA	0.2016	0	0
Women	Previously	4	2011	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2012	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2013	0.05	0.04	NA	0.2016	0	0
Women	Previously	4	2014	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2015	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2016	0.04	0.04	NA	0.2016	0	0
Women	Previously	4	2017	0.05	0.04	NA	0.2016	0	0
Women	Previously	4	2018	0.06	0.04	NA	0.2016	0	0
Women	Previously	4	2019	0.04	0.04	NA	0.2016	0	0
Women	Previously	5	2001	0.06	0.07	NA	-29.4749*	1	1
Women	Previously	5	2002	0.05	0.05	NA	-29.4749*	1	1
Women	Previously	5	2003	0.03	0.03	Joinpoint 1	NA	1	1
Women	Previously	5	2004	0.03	0.03	NA	1.3453*	1	1
Women	Previously	5	2005	0.04	0.03	NA	1.3453*	1	1
Women	Previously	5	2006	0.03	0.03	NA	1.3453*	1	1
Women	Previously	5	2007	0.03	0.03	NA	1.3453*	1	1
Women	Previously	5	2008	0.04	0.03	NA	1.3453*	1	1
Women	Previously	5	2009	0.03	0.04	NA	1.3453*	1	1
Women	Previously	5	2010	0.03	0.04	NA	1.3453*	1	1
Women	Previously	5	2011	0.04	0.04	NA	1.3453*	1	1
Women	Previously	5	2012	0.03	0.04	NA	1.3453*	1	1
Women	Previously	5	2013	0.04	0.04	NA	1.3453*	1	1
Women	Previously	5	2014	0.04	0.04	NA	1.3453*	1	1
Women	Previously	5	2015	0.04	0.04	NA	1.3453*	1	1
Women	Previously	5	2016	0.05	0.04	NA	1.3453*	1	1
Women	Previously	5	2017	0.04	0.04	NA	1.3453*	1	1
Women	Previously	5	2018	0.04	0.04	NA	1.3453*	1	1
Women	Previously	5	2019	0.04	0.04	NA	1.3453*	1	1
Women	Previously	All	1995	0.22	0.22	NA	-1.1911	0	0
Women	Previously	All	1996	0.22	0.22	NA	-1.1911	0	0
Women	Previously	All	1997	0.22	0.22	NA	-1.1911	0	0
Women	Previously	All	1998	0.22	0.22	NA	-1.1911	0	0
Women	Previously	All	1999	0.22	0.21	NA	-1.1911	0	0
Women	Previously	All	2000	0.20	0.21	NA	-1.1911	0	0
Men	Underweight	1	2001	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2002	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2003	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2004	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2005	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2006	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2007	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2008	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2009	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2010	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2011	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2012	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2013	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2014	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2015	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2016	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2017	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2018	0.00	0.00	NA	0.8318	0	0
Men	Underweight	1	2019	0.00	0.00	NA	0.8318	0	0
Men	Underweight	2	2001	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2003	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2004	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2005	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2006	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2007	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2008	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2009	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2010	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2011	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2012	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2013	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2014	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2015	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2016	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2017	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2018	0.00	0.00	NA	4.9194	0	0
Men	Underweight	2	2019	0.00	0.00	NA	4.9194	0	0
Men	Underweight	3	2001	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2002	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2003	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2004	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2005	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2006	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2007	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2008	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2009	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2010	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2011	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2012	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2013	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2014	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2015	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2016	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2017	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2018	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	3	2019	0.00	0.00	NA	-2.3921	0	0
Men	Underweight	4	2001	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2002	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2003	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2004	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2005	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2006	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2007	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2008	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2009	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2010	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2011	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2012	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2013	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2014	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2015	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2016	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2017	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2018	0.00	0.00	NA	2.8928	0	0
Men	Underweight	4	2019	0.00	0.00	NA	2.8928	0	0
Men	Underweight	5	2001	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2002	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2003	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2004	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2005	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2006	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2007	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2008	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2009	0.01	0.00	NA	-1.2750	0	0
Men	Underweight	5	2010	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2011	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2012	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2013	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2014	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2015	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2016	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2017	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2018	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	5	2019	0.00	0.00	NA	-1.2750	0	0
Men	Underweight	All	1997	0.01	0.01	NA	0.0854	0	0
Men	Underweight	All	1998	0.01	0.01	NA	0.0854	0	0
Men	Underweight	All	1999	0.01	0.01	NA	0.0854	0	0
Men	Underweight	All	2000	0.01	0.01	NA	0.0854	0	0
Women	Underweight	1	2001	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2002	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2003	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2004	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2005	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2006	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2007	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2008	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2009	0.01	0.00	NA	0.6914	0	0
Women	Underweight	1	2010	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2011	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2012	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2013	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2014	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2015	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2016	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2017	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2018	0.00	0.00	NA	0.6914	0	0
Women	Underweight	1	2019	0.00	0.00	NA	0.6914	0	0
Women	Underweight	2	2001	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2002	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2003	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2004	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2005	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2006	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2007	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2008	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2009	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2010	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2011	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2012	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2013	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2014	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2015	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2016	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2017	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2018	0.00	0.00	NA	0.6953	0	0
Women	Underweight	2	2019	0.00	0.00	NA	0.6953	0	0
Women	Underweight	3	2001	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2002	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2003	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2004	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2005	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2006	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2007	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2008	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2009	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2010	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2011	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2012	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2013	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2014	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2015	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2016	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2017	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2018	0.00	0.00	NA	0.8900	0	0
Women	Underweight	3	2019	0.00	0.00	NA	0.8900	0	0
Women	Underweight	4	2001	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2002	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2003	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2004	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2005	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2006	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2007	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2008	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2009	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2010	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2011	0.01	0.00	NA	1.5957	0	0
Women	Underweight	4	2012	0.01	0.00	NA	1.5957	0	0
Women	Underweight	4	2013	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2014	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2015	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2016	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2017	0.00	0.00	NA	1.5957	0	0
Women	Underweight	4	2018	0.01	0.00	NA	1.5957	0	0
Women	Underweight	4	2019	0.00	0.00	NA	1.5957	0	0
Women	Underweight	5	2001	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2002	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2003	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2004	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2005	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2006	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2007	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2008	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2009	0.01	0.00	NA	-0.8475	0	0
Women	Underweight	5	2010	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2011	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2012	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2013	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2014	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2015	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2016	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2017	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2018	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	5	2019	0.00	0.00	NA	-0.8475	0	0
Women	Underweight	All	1997	0.02	0.02	NA	-9.2773	0	0
Women	Underweight	All	1998	0.02	0.02	NA	-9.2773	0	0
Women	Underweight	All	1999	0.01	0.01	NA	-9.2773	0	0
Women	Underweight	All	2000	0.01	0.01	NA	-9.2773	0	0
