"sex"	"age_group"	"cancer_site"	"year"	"Rate"	"Model"	"Flag"	"APC"	"Joinpoints"	"Final Selected Model"
Women	50+	Liver	2019	17.90	16.55	NA	0.7438	2	2
Women	50+	Lung	2001	133.70	129.80	NA	2.3120*	1	1
Women	50+	Lung	2002	131.40	132.81	NA	2.3120*	1	1
Women	50+	Lung	2003	135.40	135.88	NA	2.3120*	1	1
Women	50+	Lung	2004	135.40	139.02	NA	2.3120*	1	1
Women	50+	Lung	2005	140.90	142.23	NA	2.3120*	1	1
Women	50+	Lung	2006	146.70	145.52	NA	2.3120*	1	1
Women	50+	Lung	2007	149.10	148.88	NA	2.3120*	1	1
Women	50+	Lung	2008	155.60	152.33	NA	2.3120*	1	1
Women	50+	Lung	2009	154.90	155.85	NA	2.3120*	1	1
Women	50+	Lung	2010	157.10	159.45	NA	2.3120*	1	1
Women	50+	Lung	2011	162.60	163.14	NA	2.3120*	1	1
Women	50+	Lung	2012	167.80	166.91	Joinpoint 1	NA	1	1
Women	50+	Lung	2013	169.10	167.68	NA	0.4598	1	1
Women	50+	Lung	2014	168.60	168.45	NA	0.4598	1	1
Women	50+	Lung	2015	168.90	169.22	NA	0.4598	1	1
Women	50+	Lung	2016	169.20	170.00	NA	0.4598	1	1
Women	50+	Lung	2017	173.40	170.78	NA	0.4598	1	1
Women	50+	Lung	2018	170.80	171.57	NA	0.4598	1	1
Women	50+	Lung	2019	171.50	172.36	NA	0.4598	1	1
Women	50+	Melanoma	2001	26.20	26.78	NA	4.5417*	1	1
Women	50+	Melanoma	2002	28.20	28.00	NA	4.5417*	1	1
Women	50+	Melanoma	2003	28.70	29.27	NA	4.5417*	1	1
Women	50+	Melanoma	2004	30.50	30.60	NA	4.5417*	1	1
Women	50+	Melanoma	2005	32.20	31.99	NA	4.5417*	1	1
Women	50+	Melanoma	2006	34.40	33.44	NA	4.5417*	1	1
Women	50+	Melanoma	2007	35.30	34.96	NA	4.5417*	1	1
Women	50+	Melanoma	2008	37.80	36.55	NA	4.5417*	1	1
Women	50+	Melanoma	2009	37.70	38.20	NA	4.5417*	1	1
Women	50+	Melanoma	2010	40.30	39.94	NA	4.5417*	1	1
Women	50+	Melanoma	2011	41.50	41.75	NA	4.5417*	1	1
Women	50+	Melanoma	2012	42.20	43.65	NA	4.5417*	1	1
Women	50+	Melanoma	2013	45.70	45.63	Joinpoint 1	NA	1	1
Women	50+	Melanoma	2014	46.60	46.51	NA	1.9186*	1	1
Women	50+	Melanoma	2015	46.90	47.40	NA	1.9186*	1	1
Women	50+	Melanoma	2016	49.50	48.31	NA	1.9186*	1	1
Women	50+	Melanoma	2017	48.00	49.24	NA	1.9186*	1	1
Women	50+	Melanoma	2018	51.20	50.18	NA	1.9186*	1	1
Women	50+	Melanoma	2019	50.70	51.14	NA	1.9186*	1	1
Women	50+	MultipleMyeloma	2001	17.00	16.32	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2002	16.60	16.72	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2003	17.50	17.14	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2004	17.00	17.56	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2005	18.00	18.00	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2006	18.10	18.44	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2007	18.40	18.90	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2008	20.10	19.37	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2009	19.60	19.85	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2010	19.30	20.34	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2011	19.30	20.85	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2012	20.10	21.37	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2013	25.00	21.90	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2014	24.80	22.44	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2015	23.50	23.00	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2016	23.80	23.57	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2017	24.10	24.15	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2018	23.30	24.75	NA	2.4821*	0	0
Women	50+	MultipleMyeloma	2019	25.10	25.37	NA	2.4821*	0	0
Women	50+	Non-Hodgkin Lymphoma	2001	37.20	36.74	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2002	37.00	37.61	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2003	38.80	38.50	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2004	39.80	39.41	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2005	39.50	40.34	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2006	40.90	41.29	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2007	41.40	42.27	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2008	45.10	43.26	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2009	45.20	44.29	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2010	44.40	45.33	NA	2.3633*	1	1
Women	50+	Non-Hodgkin Lymphoma	2011	46.10	46.41	Joinpoint 1	NA	1	1
Women	50+	Non-Hodgkin Lymphoma	2012	46.80	45.76	NA	-1.3918*	1	1
Women	50+	Non-Hodgkin Lymphoma	2013	45.60	45.12	NA	-1.3918*	1	1
Women	50+	Non-Hodgkin Lymphoma	2014	42.90	44.49	NA	-1.3918*	1	1
Women	50+	Non-Hodgkin Lymphoma	2015	43.40	43.88	NA	-1.3918*	1	1
Women	50+	Non-Hodgkin Lymphoma	2016	43.60	43.26	NA	-1.3918*	1	1
Women	50+	Non-Hodgkin Lymphoma	2017	42.90	42.66	NA	-1.3918*	1	1
Women	50+	Non-Hodgkin Lymphoma	2018	41.70	42.07	NA	-1.3918*	1	1
Women	50+	Non-Hodgkin Lymphoma	2019	42.00	41.48	NA	-1.3918*	1	1
Women	50+	Oesophagus	2001	25.10	24.67	NA	-0.5303*	1	1
Women	50+	Oesophagus	2002	24.40	24.54	NA	-0.5303*	1	1
Women	50+	Oesophagus	2003	24.60	24.41	NA	-0.5303*	1	1
Women	50+	Oesophagus	2004	23.60	24.28	NA	-0.5303*	1	1
Women	50+	Oesophagus	2005	24.50	24.15	NA	-0.5303*	1	1
Women	50+	Oesophagus	2006	24.30	24.02	NA	-0.5303*	1	1
Women	50+	Oesophagus	2007	24.00	23.89	NA	-0.5303*	1	1
Women	50+	Oesophagus	2008	23.40	23.77	NA	-0.5303*	1	1
Women	50+	Oesophagus	2009	23.00	23.64	NA	-0.5303*	1	1
Women	50+	Oesophagus	2010	23.70	23.51	NA	-0.5303*	1	1
Women	50+	Oesophagus	2011	22.70	23.39	NA	-0.5303*	1	1
Women	50+	Oesophagus	2012	23.90	23.27	NA	-0.5303*	1	1
Women	50+	Oesophagus	2013	23.40	23.14	Joinpoint 1	NA	1	1
Women	50+	Oesophagus	2014	22.90	22.73	NA	-1.7990*	1	1
Women	50+	Oesophagus	2015	22.80	22.32	NA	-1.7990*	1	1
Women	50+	Oesophagus	2016	21.60	21.92	NA	-1.7990*	1	1
Women	50+	Oesophagus	2017	21.00	21.52	NA	-1.7990*	1	1
Women	50+	Oesophagus	2018	21.10	21.13	NA	-1.7990*	1	1
Women	50+	Oesophagus	2019	21.10	20.75	NA	-1.7990*	1	1
Women	50+	Oral	2001	14.40	13.64	NA	3.6496*	1	1
Women	50+	Oral	2002	13.60	14.14	NA	3.6496*	1	1
Women	50+	Oral	2003	14.70	14.65	NA	3.6496*	1	1
Women	50+	Oral	2004	15.20	15.19	NA	3.6496*	1	1
Women	50+	Oral	2005	15.40	15.74	NA	3.6496*	1	1
Women	50+	Oral	2006	16.30	16.32	NA	3.6496*	1	1
Women	50+	Oral	2007	16.20	16.91	NA	3.6496*	1	1
Women	50+	Oral	2008	17.90	17.53	NA	3.6496*	1	1
Women	50+	Oral	2009	18.10	18.17	NA	3.6496*	1	1
Women	50+	Oral	2010	19.50	18.83	NA	3.6496*	1	1
Women	50+	Oral	2011	19.40	19.52	Joinpoint 1	NA	1	1
Women	50+	Oral	2012	20.20	19.84	NA	1.6116*	1	1
Women	50+	Oral	2013	20.20	20.16	NA	1.6116*	1	1
Women	50+	Oral	2014	20.50	20.48	NA	1.6116*	1	1
Women	50+	Oral	2015	20.50	20.81	NA	1.6116*	1	1
Women	50+	Oral	2016	21.00	21.15	NA	1.6116*	1	1
Women	50+	Oral	2017	20.80	21.49	NA	1.6116*	1	1
Women	50+	Oral	2018	22.20	21.83	NA	1.6116*	1	1
Women	50+	Oral	2019	22.60	22.19	NA	1.6116*	1	1
Women	50+	Ovary	2001	57.30	56.00	NA	-1.3000*	0	0
Women	50+	Ovary	2002	54.90	55.27	NA	-1.3000*	0	0
Women	50+	Ovary	2003	54.80	54.55	NA	-1.3000*	0	0
Women	50+	Ovary	2004	52.30	53.84	NA	-1.3000*	0	0
Women	50+	Ovary	2005	52.80	53.14	NA	-1.3000*	0	0
Women	50+	Ovary	2006	52.00	52.45	NA	-1.3000*	0	0
Women	50+	Ovary	2007	51.20	51.77	NA	-1.3000*	0	0
Women	50+	Ovary	2008	49.50	51.10	NA	-1.3000*	0	0
Women	50+	Ovary	2009	51.70	50.43	NA	-1.3000*	0	0
Women	50+	Ovary	2010	50.10	49.78	NA	-1.3000*	0	0
Women	50+	Ovary	2011	50.30	49.13	NA	-1.3000*	0	0
Women	50+	Ovary	2012	48.20	48.49	NA	-1.3000*	0	0
Women	50+	Ovary	2013	49.80	47.86	NA	-1.3000*	0	0
Women	50+	Ovary	2014	48.80	47.24	NA	-1.3000*	0	0
Women	50+	Ovary	2015	46.40	46.62	NA	-1.3000*	0	0
Women	50+	Ovary	2016	46.30	46.02	NA	-1.3000*	0	0
Women	50+	Ovary	2017	43.80	45.42	NA	-1.3000*	0	0
Women	50+	Ovary	2018	43.40	44.83	NA	-1.3000*	0	0
Women	50+	Ovary	2019	44.80	44.25	NA	-1.3000*	0	0
Women	50+	Pancreas	2001	33.60	33.35	NA	1.4113*	1	1
Women	50+	Pancreas	2002	32.90	33.82	NA	1.4113*	1	1
Women	50+	Pancreas	2003	33.80	34.29	NA	1.4113*	1	1
Women	50+	Pancreas	2004	35.20	34.78	NA	1.4113*	1	1
Women	50+	Pancreas	2005	35.60	35.27	NA	1.4113*	1	1
Women	50+	Pancreas	2006	36.50	35.77	NA	1.4113*	1	1
Women	50+	Pancreas	2007	36.10	36.27	NA	1.4113*	1	1
Women	50+	Pancreas	2008	37.30	36.78	NA	1.4113*	1	1
Women	50+	Pancreas	2009	37.80	37.30	NA	1.4113*	1	1
Women	50+	Pancreas	2010	37.30	37.83	NA	1.4113*	1	1
Women	50+	Pancreas	2011	38.10	38.36	NA	1.4113*	1	1
Women	50+	Pancreas	2012	38.60	38.90	NA	1.4113*	1	1
Women	50+	Pancreas	2013	39.80	39.45	Joinpoint 1	NA	1	1
Women	50+	Pancreas	2014	39.00	39.38	NA	-0.1757	1	1
Women	50+	Pancreas	2015	39.70	39.31	NA	-0.1757	1	1
Women	50+	Pancreas	2016	38.70	39.25	NA	-0.1757	1	1
Women	50+	Pancreas	2017	39.40	39.18	NA	-0.1757	1	1
Women	50+	Pancreas	2018	38.40	39.11	NA	-0.1757	1	1
Women	50+	Pancreas	2019	39.70	39.04	NA	-0.1757	1	1
Women	50+	Stomach	2001	28.60	28.58	NA	-3.6405*	1	1
Women	50+	Stomach	2002	27.50	27.54	NA	-3.6405*	1	1
Women	50+	Stomach	2003	26.70	26.54	NA	-3.6405*	1	1
Women	50+	Stomach	2004	25.50	25.57	NA	-3.6405*	1	1
Women	50+	Stomach	2005	23.60	24.64	NA	-3.6405*	1	1
Women	50+	Stomach	2006	23.20	23.74	NA	-3.6405*	1	1
Women	50+	Stomach	2007	23.60	22.88	NA	-3.6405*	1	1
Women	50+	Stomach	2008	22.40	22.05	NA	-3.6405*	1	1
Women	50+	Stomach	2009	21.50	21.24	NA	-3.6405*	1	1
Women	50+	Stomach	2010	21.20	20.47	NA	-3.6405*	1	1
Women	50+	Stomach	2011	19.60	19.73	NA	-3.6405*	1	1
Women	50+	Stomach	2012	18.60	19.01	NA	-3.6405*	1	1
Women	50+	Stomach	2013	19.00	18.32	NA	-3.6405*	1	1
Women	50+	Stomach	2014	16.90	17.65	NA	-3.6405*	1	1
Women	50+	Stomach	2015	17.70	17.01	NA	-3.6405*	1	1
Women	50+	Stomach	2016	16.30	16.39	NA	-3.6405*	1	1
Women	50+	Stomach	2017	15.50	15.79	Joinpoint 1	NA	1	1
Women	50+	Stomach	2018	15.70	16.05	NA	1.6561	1	1
Women	50+	Stomach	2019	16.50	16.32	NA	1.6561	1	1
Women	50+	Thyroid	2001	5.40	5.09	NA	5.6126*	1	1
Women	50+	Thyroid	2002	5.40	5.38	NA	5.6126*	1	1
Women	50+	Thyroid	2003	5.70	5.68	NA	5.6126*	1	1
Women	50+	Thyroid	2004	5.60	6.00	NA	5.6126*	1	1
Women	50+	Thyroid	2005	6.20	6.34	NA	5.6126*	1	1
Women	50+	Thyroid	2006	6.80	6.69	NA	5.6126*	1	1
Women	50+	Thyroid	2007	7.30	7.07	NA	5.6126*	1	1
Women	50+	Thyroid	2008	7.40	7.47	NA	5.6126*	1	1
Women	50+	Thyroid	2009	8.00	7.88	NA	5.6126*	1	1
Women	50+	Thyroid	2010	7.80	8.33	NA	5.6126*	1	1
Women	50+	Thyroid	2011	8.30	8.79	NA	5.6126*	1	1
Women	50+	Thyroid	2012	9.70	9.29	NA	5.6126*	1	1
Women	50+	Thyroid	2013	10.10	9.81	NA	5.6126*	1	1
Women	50+	Thyroid	2014	10.60	10.36	Joinpoint 1	NA	1	1
Women	50+	Thyroid	2015	11.00	10.60	NA	2.3555	1	1
Women	50+	Thyroid	2016	10.40	10.85	NA	2.3555	1	1
Women	50+	Thyroid	2017	11.00	11.11	NA	2.3555	1	1
Women	50+	Thyroid	2018	11.40	11.37	NA	2.3555	1	1
Women	50+	Thyroid	2019	11.80	11.64	NA	2.3555	1	1
